År,Myndighet,Anslagsnamn,Anslagspostsnamn,Utgiftsområdesnamn,Organisationsnummer,Total,,,Utfall januari,Utfall februari,Utfall mars,Utfall april,Utfall maj,Utfall juni,Utfall juli,Utfall augusti,Utfall september,Utfall oktober,Utfall november,Utfall december
2022,Myndigheten för digital förvaltning,Digital förvaltning,Förvaltningsgemensam digital infrastruktur,Kommunikationer,2021006883,5498597605,,,"0,74034736","0,70949989","899,858,679","372,473,906","484,054,673","27,908,289","210,841,826","151,627,016","690,142,056","1,469,045,079","20,172,193","1,172,473,888"
2022,Myndigheten för digital förvaltning,Digital förvaltning,Digital förvaltning,Kommunikationer,2021006883,746680077,,,"0,00779175","0,063128","-861,679","0,031581","0,03736285","0,06516911","0,06308623","0,43253075","127,774,772","369,819,832","110,507,184","139,439,968"
2022,Myndigheten för digital förvaltning,Digital förvaltning,Välfärdens digitala infrastruktur,Kommunikationer,2021006883,3327346905,,,0,"71,276,305","0,71483799","0,87563375","0,540645","1,515,119,974","103,434,838","0,99415814","202,723,544","1,070,881,518","306,675,754","57,234,972"
2022,Myndigheten för digital förvaltning,Digital förvaltning,Nationell samordning enligt förordningen om en gemensam digital ingång,Kommunikationer,2021006883,0,,,0,"0,8484726","0,73737288","0,32893828","0,52177373","0,46817504","0,07575441","0,23245305","0,62938632","0,61756657","0,10245097","0,43735027"
2022,Myndigheten för digital förvaltning,Digital förvaltning,Förvaltningsgemensamma digitala lösningar för att möta kraven i förordningen om en gemensam digital ingång,Kommunikationer,2021006883,1553643476,,,0,0,"151,252,723","136,010,819","278,959,957","224,807,775","0,70020118","0,80357427","209,732,301","28,748,273","520,174,175","3,957,453"
2022,Skogsstyrelsen,Skogsstyrelsen,Förvaltningskostnader,"Areella näringar, landsbygd och livsmedel",2021005612,52612099913,,,"4,277,720,873","4,608,968,179","4,277,270,331","503,241,309","4,763,424,118","5,112,875,603","2,695,649,646","3,977,224,825","5,154,964,165","4,751,422,818","5,492,340,841","6,996,997,205"
2022,Lantmäteriet,Skogsstyrelsen,Skogsstyrelsen - till Lantmäteriet,"Areella näringar, landsbygd och livsmedel",2021004888,245611,,,0,"0,81","0,81","183,735","33,372","0,35505",0,"28,504",0,0,0,0
2022,Sveriges lantbruksuniversitet,Skogsstyrelsen,Skogsstyrelsen - till Sveriges lantbruksuniversitet,"Areella näringar, landsbygd och livsmedel",2021002817,0,,,"0,083","0,083","0,083","0,083","0,083","0,083","0,083","0,083","0,083","0,083","0,083","0,087"
2022,Skogsstyrelsen,Insatser för skogsbruket,Bidrag till skogsbruket,"Areella näringar, landsbygd och livsmedel",2021005612,2796170120,,,"227,366,614","164,342,196","184,232,435","113,280,538","201,520,619","300,799,104","244,259,823","256,526,284","22,998,531","23,622,141","343,780,073","713,441,762"
2022,Skogsstyrelsen,Insatser för skogsbruket,Kostnader för intrångsersättning och vissa civilrättsliga avtal på naturvårdsområdet,"Areella näringar, landsbygd och livsmedel",2021005612,29908898893,,,"2,641,140,649","4,024,307,536","-2,759,947,547","1,482,201,312","557,659,442","3,705,657,092","1,696,469,966","5,725,131,301","1,264,717,041","3,274,718,691","6,917,166,406","1,379,677,004"
2022,Skogsstyrelsen,Insatser för skogsbruket,Nationellt skogsprogram,"Areella näringar, landsbygd och livsmedel",2021005612,1892814118,,,"0,95516542","259,649,591","473,784,483","125,207,324","115,194,342","137,731,393","145,857,938","0,67462435","15,435,285","245,406,842","13,267,518","361,279,402"
2022,Skogsstyrelsen,Insatser för skogsbruket,Naturnära jobb,"Areella näringar, landsbygd och livsmedel",2021005612,6343232814,,,"762,849,731","333,264,146","552,774,465","579,994,994","533,751,618","469,527,778","-90,146,603","-304,879,452","1,855,848,929","270,633,209","626,232,708","753,381,291"
2022,Statens veterinärmedicinska anstalt,Statens veterinärmedicinska anstalt,Statens veterinärmedicinska anstalt,"Areella näringar, landsbygd och livsmedel",2021001868,14054370248,,,"1,221,029,655","137,512,624","1,296,723,822","135,423,755","1,481,735,921","1,434,228,568","1,377,978,163","1,402,314,424","1,404,001,502","1,461,898,663","1,298,620,884","1,402,902,267"
2022,Statens jordbruksverk,Bidrag till veterinär fältverksamhet,Bidrag till veterinär fältverksamhet,"Areella näringar, landsbygd och livsmedel",2021004151,5167006544,,,"10,335,416","10,335,416","10,599,873","10,489,241","1,294,127,013","1,239,509,441","10,335,416","10,335,083","1,206,903,015","10,335,083","10,335,416","1,343,366,131"
2022,Statens jordbruksverk,Djurhälsovård och djurskyddsfrämjande åtgärder,Djurhälsovård,"Areella näringar, landsbygd och livsmedel",2021004151,730930,,,"10,115","147,175",0,"110,175","13,815",0,0,"223,825","0,245",0,"225,825","0,225"
2022,Statens jordbruksverk,Bekämpning av smittsamma djursjukdomar,Bekämpning av smittsamma djursjukdomar,"Areella näringar, landsbygd och livsmedel",2021004151,15081596039,,,"1,439,277,183","1,635,037,037","1,592,011,225","1,707,678,005","2,114,110,411","1,500,481,169","708,339,758","550,607,445","1,086,309,359","607,740,715","803,612,138","1,336,391,594"
2022,Statens jordbruksverk,Bekämpning av smittsamma djursjukdomar,Bidrag till bekämpning av djursjukdomar,"Areella näringar, landsbygd och livsmedel",2021004151,103534982,,,"3,234,258","4,175,212","0,075065","2,925,602","51,304,775",0,0,"11,484,591","0,8557125",0,"2,692,869","27,717,675"
2022,Statens jordbruksverk,Bekämpning av smittsamma djursjukdomar,Bidrag till utveckling och genomförande av sjukdomskontroller,"Areella näringar, landsbygd och livsmedel",2021004151,3956913205,,,"564,645,771","48,231,061","171,557,087","335,624,717","672,250,926","198,227,421","0,0175063","446,741,644","0,98090395","0,31158183","846,000,572","673,634,006"
2022,Naturvårdsverket,Ersättningar för viltskador m.m.,Bidrag för att förebygga skador på annat än renar och fiske samt ersätta inträffade sådana skador,"Areella näringar, landsbygd och livsmedel",2021001975,21316927,,,0,0,"20,283,745",0,0,0,0,0,0,0,"1,033,182","0,5"
2022,Havs- och vattenmyndigheten,Ersättningar för viltskador m.m.,Bidrag för att förebygga skador orsakade av vilt och för att ersätta inträffade sådana skador,"Areella näringar, landsbygd och livsmedel",2021006420,14644392,,,0,0,"-413,245","16,432,306","-755,122","-621,461",0,0,0,0,"0,5","1,914"
2022,Statens jordbruksverk,Statens jordbruksverk,Förvaltningskostnader,"Areella näringar, landsbygd och livsmedel",2021004151,51051152079,,,"772,767,812","3,479,429,974","5,245,663,373","5,384,042,131","5,225,817,093","4,748,627,157","4,804,592,605","3,593,548,021","3,578,583,099","6,954,632,925","6,806,875,006","456,572,883"
2022,Statens jordbruksverk,Bekämpning av växtskadegörare,Bekämpning av växtskadegörare,"Areella näringar, landsbygd och livsmedel",2021004151,1169046861,,,"128,795,059","14,266,119","0,56977864","221,387,298","136,437,247","122,067,788","145,908,411","0,12812438","-25,949,231","281,897,156","0,76203239","144,237,014"
2022,Statens jordbruksverk,Gårdsstöd m.m.,Gårdsstöd m.m.,"Areella näringar, landsbygd och livsmedel",2021004151,93702297256,,,"4,429,985,942","2,005,397,458","872,175,982","454,549,156","12,598,817,965","130,173,769","172,352,094","-10,423,129","120,022,846","584,153,985","116,333,073","72,228,758,115"
2022,Statens jordbruksverk,Gårdsstöd m.m.,EU-medfinansiering av bekämpande av djursjukdomar och växtskadegörare,"Areella näringar, landsbygd och livsmedel",2021004151,0,,,0,"0,047998","0,074193","0,021754","0,033941","0,068652",0,"0,01669","0,036845","0,023143","0,033677","0,119691"
2022,Statens jordbruksverk,Intervention för jordbruksprodukter m.m.,Intervention för jordbruksprodukter m.m.,"Areella näringar, landsbygd och livsmedel",2021004151,5091289093,,,"13,464,336","3,590,743","0,652628","50,256,929","4,24","18,959,343",0,0,0,"4,247,721,512","507,115,837","250,180,393"
2022,Statens jordbruksverk,Stödåtgärder för fiske och vattenbruk,Stödåtgärder för fiske och vattenbruk - EHFF 2014–2020,"Areella näringar, landsbygd och livsmedel",2021004151,1727814614,,,"0,55826488","0,07582828","0,11439852","487,452,188","169,960,431","0,99564135","136,309,905","0,75770121","245,651,608","234,774,324","269,421,244","184,244,914"
2022,Länsstyrelsen i Örebro län,Stödåtgärder för fiske och vattenbruk,Stödåtgärder fiske - Krisstöd till länsstyrelsen i Örebro län,"Areella näringar, landsbygd och livsmedel",2021002403,2931147905,,,0,0,0,0,0,0,0,"0,0111056","254,556,081","912,061,806","755,014,049","1,009,515,969"
2022,Statens jordbruksverk,Från EU-budgeten finansierade stödåtgärder för fiske och vattenbruk,Från EU-budgeten finansierade stödåtgärder för fiske och vattenbruk  - EHFF 2014–2020,"Areella näringar, landsbygd och livsmedel",2021004151,15722380691,,,"244,177,662","948,452,038","1,042,123,603","2,068,232,802","220,550,428","1,132,015,065","1,422,281,195","998,601,179","701,669,093","2,250,759,876","989,559,461","3,703,958,289"
2022,Livsmedelsverket,Livsmedelsverket,Livsmedelsverket,"Areella näringar, landsbygd och livsmedel",2021001850,34890963450,,,"2,770,682,677","2,485,937,892","2,682,041,894","2,721,053,503","3,085,281,206","2,838,991,776","3,235,524,484","1,375,479,404","1,972,776,537","2,716,702,155","2,953,874,823","6,052,617,099"
2022,Statens jordbruksverk,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Statens jordbruksverk,"Areella näringar, landsbygd och livsmedel",2021004151,5061919334,,,"278,109,395","427,888,219","253,847,412","237,480,293","589,707,118","101,406,059","933,082,662","171,887,166","397,795,863","277,788,838","533,613,327","859,312,982"
2022,Livsmedelsverket,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Livsmedelsverket,"Areella näringar, landsbygd och livsmedel",2021001850,4607764165,,,"130,754,458","38,403,232","503,171,552","299,604,069","351,778,887","356,783,134","133,403,291","281,416,681","278,534,784","445,403,097","603,524,508","1,184,986,472"
2022,Sveriges lantbruksuniversitet,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Sveriges lantbruksuniversitet,"Areella näringar, landsbygd och livsmedel",2021002817,11,,,0,0,0,0,0,0,0,0,0,0,0,11
2022,Tillväxtverket,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Tillväxtverket,"Areella näringar, landsbygd och livsmedel",2021006149,1406343204,,,"1,488,134","13,163,595","1,264,837","0,93326399","129,448,925","246,131,248","0,55515828","0,47473","-17,526,186","0,79882696","189,331,822","843,040,829"
2022,Kammarkollegiet,Konkurrenskraftig livsmedelssektor,Övriga åtgärder inom konkurrenskraftig livsmedelssektor,"Areella näringar, landsbygd och livsmedel",2021000829,30,,,0,0,20,0,0,10,0,0,0,0,0,0
2022,Verket för innovationssystem,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Verket för innovationssystem,"Areella näringar, landsbygd och livsmedel",2021005216,1980253,,,0,0,0,0,0,0,0,0,0,0,"1,980,253",0
2022,Länsstyrelsen i Örebro län,Konkurrenskraftig livsmedelssektor,Konkurrenskraftig livsmedelssektor - del till Länsstyrelsen i Örebro län,"Areella näringar, landsbygd och livsmedel",2021002403,2766585,,,0,0,0,0,0,"2,766,585",0,0,0,0,0,"0,13300286"
2022,Kammarkollegiet,Bidrag till vissa internationella organisationer m.m.,Bidrag till vissa internationella organisationer m.m.,"Areella näringar, landsbygd och livsmedel",2021000829,4315752452,,,"4,294,869,696","20,882,756","0,28022259","0,34741565",0,"0,29676233",0,0,0,0,0,0
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,Åtgärder för landsbygdens miljö och struktur - EJFLU 2014–2022,"Areella näringar, landsbygd och livsmedel",2021004151,2.36571E+11,,,"591,983,798","857,904,177","9,736,668,856","7,282,658,399","8,311,913,884","7,978,589,947","4,310,868,035","2,690,359,546","5,618,803,626","131,842,422,574","8,934,556,902","48,414,377,249"
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,Åtgärder inom Honungsprogrammet 2020-2022,"Areella näringar, landsbygd och livsmedel",2021004151,4661808,,,0,"0,22",0,"0,229617","0,0467975",0,0,0,"1,915,737","2,746,071","0,00000004",0
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,Åtgärder inom programmet för lokalt ledd utveckling - LLU 2014-2020,"Areella näringar, landsbygd och livsmedel",2021004151,-73528115,,,"0,2104724","0,2586474","-4,691,198",0,0,0,0,0,0,0,0,"-68,836,917"
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,"Nationellt stöd, stödområde 1–5","Areella näringar, landsbygd och livsmedel",2021004151,410037586,,,"34,156,786","34,294,101","32,108,876","36,612,144","34,053,532","35,861,127","32,701,451","44,324,838","41,330,714","38,936,234","4,811,797","40,845,986"
2022,Länsstyrelsen i Örebro län,Åtgärder för landsbygdens miljö och struktur,Landsbygdsstöd - Krisstöd till länsstyrelsen i Örebro län,"Areella näringar, landsbygd och livsmedel",2021002403,2469437191,,,0,0,0,0,0,0,0,"0,89875254","0,30072533","2,330,568,652","0,52462502","138,868,539"
2022,Tillväxtverket,Åtgärder för landsbygdens miljö och struktur,Landsbygdsstöd - Statsbidrag kommuner,"Areella näringar, landsbygd och livsmedel",2021006149,636489973,,,"0,049184","0,061944","0,083984","0,027492","0,061857","634,398,115","356,924","1,734,934","0,105702","0,12485721","0,038631","0,476673"
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,Finansiella korrigeringar m.m.,"Areella näringar, landsbygd och livsmedel",2021004151,20955657332,,,"-294,475","-2,285,784","-407,799","-1,254,043","-184,544","1,032,019,593","458,225,648","5,415,528,069","754,023,214","6,135,964,904","2,355,591,574","4,808,730,975"
2022,Boverket,Åtgärder för landsbygdens miljö och struktur,Landsbygdsstöd - Krisstöd till Boverket,"Areella näringar, landsbygd och livsmedel",2021003989,1.20219E+11,,,0,0,0,0,0,0,"0,33538535","0,26271833","59,637,803,856","60,191,993,209","368,538,268","20,329,918"
2022,Statens jordbruksverk,Åtgärder för landsbygdens miljö och struktur,Landsbygdsstöd - Krisstöd till Jordbruksverket,"Areella näringar, landsbygd och livsmedel",2021004151,18694417121,,,0,0,0,0,0,0,"2,859,287,684","11,791,861,666","4,043,267,771","0,107854","0,688643","0,529533"
2022,Statens jordbruksverk,Från EU-budgeten finansierade åtgärder för landsbygdens miljö och struktur,Från EU-budgeten finansierade åtgärder inom programmet för lokalt ledd utveckling - LLU 2014–2020,"Areella näringar, landsbygd och livsmedel",2021004151,868609689,,,"33,046,026","27,291,916","120,359,178","257,551,164","30,219,086","13,932,738","0,74311876","11,384,094","315,116,619","10,867,536","26,512,626","22,328,706"
2022,Statens jordbruksverk,Från EU-budgeten finansierade åtgärder för landsbygdens miljö och struktur,Från EU-budgeten finansierade åtgärder för landsbygdens miljö och struktur - EJFLU 2014–2022,"Areella näringar, landsbygd och livsmedel",2021004151,2.85683E+11,,,"8,033,201,432","10,878,894,158","11,674,118,394","9,622,598,941","10,496,724,228","958,784,106","6,015,202,024","3,157,356,983","9,399,231,198","149,249,561,954","11,170,819,242","55,026,674,846"
2022,Statens jordbruksverk,Från EU-budgeten finansierade åtgärder för landsbygdens miljö och struktur,Krisstöd till Jordbruksverket,"Areella näringar, landsbygd och livsmedel",2021004151,9285589560,,,0,0,0,0,0,0,"1,440,393,045","5,848,095,339","1,997,101,176",0,0,0
2022,Statens jordbruksverk,Från EU-budgeten finansierade åtgärder för landsbygdens miljö och struktur,Åtgärder inom Honungsprogrammet 2020-2022,"Areella näringar, landsbygd och livsmedel",2021004151,5111425,,,0,0,0,"-20,383","0,0467975",0,0,0,"2,385,737","2,746,071","0,00000007",0
2022,Statens jordbruksverk,Miljöförbättrande åtgärder i jordbruket,Försöks- och utvecklingsverksamhet,"Areella näringar, landsbygd och livsmedel",2021004151,1227538443,,,"0,04431286","0,19335981","34,117,837","0,24709561","0,12209867","0,080466","0,00740312","0,85622112","144,307,747","0,05803285","687,818,028","361,294,831"
2022,Statens jordbruksverk,Miljöförbättrande åtgärder i jordbruket,Hållbar användning av bekämpningsmedel,"Areella näringar, landsbygd och livsmedel",2021004151,0,,,0,"0,202675","0,113811","0,162188","0,121649","0,346446","0,013379","0,174971","0,209796","0,188331","0,305504","0,48952249"
2022,Statens jordbruksverk,Miljöförbättrande åtgärder i jordbruket,Stöd för metangasreducering,"Areella näringar, landsbygd och livsmedel",2021004151,5079539726,,,0,0,0,0,0,0,0,0,0,0,0,"5,079,539,726"
2022,Statens jordbruksverk,Miljöförbättrande åtgärder i jordbruket,Stöd för produktion av biogas,"Areella näringar, landsbygd och livsmedel",2021004151,-1552606935,,,0,0,0,0,0,"-995,314,281","-326,550,546","-230,742,108",0,0,0,0
